,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
200,21,8.0,2.0,2.0,0.0,0.0,0.0,1,8,2,259,1,999,1,2,-3.0,92.0,-31.0,1.0,5076.0,0
201,46,3.0,3.0,1.0,0.0,0.0,0.0,2,5,3,423,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
202,42,5.0,1.0,3.0,0.0,1.0,0.0,1,11,5,888,3,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
203,55,2.0,1.0,1.0,0.0,0.0,0.0,1,8,3,76,13,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
204,29,3.0,2.0,2.0,0.0,1.0,0.0,2,11,1,207,1,6,1,3,-1.0,95.0,-51.0,1.0,4964.0,0
205,30,1.0,2.0,5.0,0.0,1.0,0.0,2,6,3,100,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
206,53,7.0,1.0,6.0,0.0,1.0,0.0,1,11,3,63,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
207,35,7.0,1.0,3.0,0.0,1.0,0.0,1,11,3,265,2,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
208,46,2.0,1.0,4.0,0.0,1.0,0.0,2,5,2,273,4,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
209,30,1.0,1.0,3.2141296431172615,0.0,0.0,0.0,2,5,3,85,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
210,43,4.0,1.0,3.0,0.0,1.0,0.0,1,7,2,261,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
211,42,2.0,1.0,2.0,0.0,1.0,0.0,1,7,1,136,4,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
212,32,6.0,1.0,4.0,0.0,0.0,0.0,1,7,2,711,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
213,41,1.0,3.0,1.0,0.0,1.0,0.0,1,5,5,88,1,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
214,28,3.0,1.0,3.0,0.0,0.0,0.0,1,5,2,72,3,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
215,24,2.0,2.0,3.0,0.0,0.0,0.0,1,7,4,113,6,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
216,43,7.0,1.0,3.0,0.0,1.0,1.0,1,4,5,307,1,999,0,1,-2.0,93.0,-47.0,1.0,5099.0,0
217,30,3.0,2.0,3.0,0.0,1.0,0.0,1,8,1,39,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
218,55,1.0,1.0,1.0,0.0,0.0,0.0,1,11,2,63,2,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
219,51,9.0,1.0,1.0,0.0,0.0,0.0,1,7,5,64,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
220,22,8.0,2.0,2.0,0.0,0.0,1.0,1,7,5,154,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
221,32,4.0,2.0,3.0,0.0,0.0,1.0,1,11,4,126,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
222,43,3.0,1.0,4.0,0.0,0.0,0.0,1,7,4,127,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
223,39,7.0,1.0,5.0,0.0,0.0,0.0,2,6,1,156,5,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
224,52,1.0,3.0,3.2141296431172615,0.0,0.0,0.0,1,7,2,111,8,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
225,38,6.0,2.0,4.0,0.0,1.0,0.0,1,5,1,202,3,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
226,59,9.0,1.0,6.0,0.0,0.0,0.0,2,4,2,353,4,999,0,1,-2.0,93.0,-47.0,1.0,5099.0,0
227,31,1.0,1.0,6.0,0.0,1.0,0.0,2,5,3,159,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
228,76,9.0,2.0,6.0,0.0,0.0,0.0,1,11,1,347,4,6,1,3,-3.0,93.0,-30.0,1.0,5018.0,1
229,44,4.235494051954358,2.0,1.0,0.0,1.0,0.0,2,6,1,76,3,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
230,30,1.0,1.0,3.2141296431172615,0.0,0.0,0.0,2,5,5,85,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
231,32,2.0,1.0,2.0,0.0,0.0,0.0,2,6,5,174,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
232,41,11.0,1.0,3.2141296431172615,0.0,0.0,0.0,2,6,5,280,3,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
233,33,3.0,2.0,3.0,0.0,1.0,0.0,1,8,4,686,4,999,0,1,1.0,93.0,-36.0,5.0,5228.0,1
234,59,9.0,1.0,6.0,0.0,1.0,0.0,1,8,5,94,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
235,28,1.0,1.0,1.0,0.0,1.0,0.0,1,7,1,225,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
236,33,1.0,2.0,5.0,0.0,1.0,0.0,1,5,5,474,2,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
237,53,2.0,1.0,2.0,0.0,1.0,0.0,1,8,4,76,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
238,41,2.0,1.0,2.0,0.0,0.0,0.0,1,3,3,377,6,999,0,1,-2.0,93.0,-50.0,2.0,5099.0,1
239,55,4.235494051954358,1.0,6.0,0.0,0.0,1.0,1,7,4,185,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
240,45,1.0,1.0,1.0,0.0,0.0,0.0,2,5,2,121,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
241,35,6.0,1.0,4.0,0.0,0.0,0.0,1,7,4,126,4,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
242,31,2.0,1.0,2.0,0.0,0.0,0.0,1,7,1,160,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
243,53,7.0,1.0,3.0,0.0,0.0,0.0,1,8,1,313,4,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
244,35,6.0,2.0,4.0,0.0,1.0,0.0,1,5,4,141,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
245,45,1.0,3.0,5.0,0.0,1.0,0.0,1,5,4,219,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
246,34,10.0,2.0,3.0,0.0,0.0,0.0,2,6,4,267,2,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
247,42,3.0,1.0,1.0,0.0,0.0,0.0,2,4,1,406,3,999,1,2,-2.0,93.0,-47.0,1.0,5099.0,0
248,36,5.0,1.0,1.0,0.0,1.0,1.0,1,11,4,151,3,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
249,44,3.0,1.0,2.0,0.0,0.0,0.0,2,5,3,228,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
250,50,3.0,3.0,3.0,0.0,1.0,0.0,1,8,2,73,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
251,36,3.0,1.0,3.0,0.0,1.0,0.0,1,9,5,355,1,999,0,1,-3.0,92.0,-30.0,1.0,5018.0,0
252,27,6.0,1.0,4.0,0.0,0.0,0.0,1,7,4,102,9,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
253,40,7.0,1.0,3.2141296431172615,0.0,0.0,0.0,2,5,5,97,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
254,25,6.0,2.0,3.0,0.0,1.0,1.0,2,6,1,35,6,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
255,29,7.0,1.0,3.0,0.0,1.0,1.0,1,8,2,116,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
256,44,3.0,1.0,2.0,0.0,0.0,0.0,2,5,3,83,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
257,57,1.0,1.0,3.2141296431172615,0.0,1.0,0.0,2,5,2,473,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
258,30,3.0,2.0,2.0,0.0,1.0,0.0,1,7,3,605,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
259,37,5.0,1.0,3.0,0.0,1.0,1.0,1,8,3,585,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
260,57,6.0,1.0,1.0,0.0,0.0,0.0,1,7,2,94,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
261,32,6.0,1.0,4.0,0.0,1.0,0.0,1,7,4,255,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,1
262,54,3.0,1.0,4.0,0.0,0.0,0.0,1,11,2,1868,2,10,1,3,-1.0,95.0,-51.0,1.0,4964.0,1
263,58,1.0,1.0,1.0,0.0,1.0,0.0,1,8,1,846,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,1
264,29,3.0,2.0,3.0,0.0,1.0,0.0,1,8,2,158,5,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
265,60,2.0,1.0,2.0,0.0,0.0,0.0,1,8,2,73,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
266,27,11.0,2.0,3.0,0.0,0.0,0.0,2,6,3,404,2,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
267,30,11.0,1.0,2.0,0.0,1.0,0.0,1,7,2,383,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
268,42,1.0,1.0,6.0,0.0,0.0,0.0,2,5,3,51,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
269,48,10.0,1.0,2.0,0.0,0.0,0.0,2,6,2,87,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
270,35,3.0,2.0,3.0,0.0,0.0,0.0,1,8,1,167,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
271,46,1.0,1.0,5.0,0.0,1.0,1.0,2,5,1,440,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
272,57,9.0,1.5044913814032532,6.0,0.0,0.0,0.0,2,5,2,673,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
273,30,2.0,1.0,2.0,0.0,0.0,0.0,2,6,1,151,3,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
274,28,6.0,2.0,2.0,0.0,1.0,1.0,1,4,4,48,4,999,1,2,-2.0,93.0,-47.0,1.0,5099.0,0
275,34,2.0,1.0,2.0,0.0,1.0,0.0,2,5,2,309,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
276,42,1.0,1.0,6.0,0.0,0.0,0.0,2,6,4,236,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
277,30,3.0,2.0,3.0,0.0,1.0,0.0,1,11,2,288,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
278,27,8.0,2.0,1.0,0.0,1.0,0.0,1,8,3,111,1,999,0,1,-2.0,94.0,-38.0,1.0,4992.0,0
279,23,4.0,1.0,3.0,0.0,1.0,0.0,1,8,4,87,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
280,43,1.0,1.0,6.0,0.0,1.0,0.0,2,5,2,193,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
281,59,7.0,1.0,6.0,0.0,1.0,1.0,2,5,2,318,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
282,31,5.0,2.0,3.0,0.0,0.0,0.0,1,8,1,209,1,999,2,2,-2.0,94.0,-38.0,1.0,4992.0,0
283,43,5.0,1.0,1.0,0.0,0.0,0.0,2,5,3,173,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
284,52,6.0,1.0,2.0,0.0,1.0,0.0,2,5,1,503,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
285,26,10.0,2.0,2.0,0.0,1.0,1.0,2,7,4,127,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
286,24,1.0,1.0,1.0,0.0,1.0,1.0,2,5,5,101,6,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
287,35,1.0,2.0,5.0,0.0,0.0,0.0,1,11,4,370,1,999,1,2,-0.0,93.0,-42.0,4.0,5196.0,0
288,59,6.0,1.0,4.0,0.0,0.0,0.0,1,6,4,1207,4,999,1,2,-2.0,94.0,-40.0,1.0,4992.0,1
289,28,1.0,1.0,5.0,0.0,0.0,0.0,2,5,4,262,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
290,37,1.0,2.0,1.0,0.0,0.0,0.0,2,5,3,211,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
291,46,3.0,1.0,4.0,0.0,0.0,0.0,1,4,5,609,1,999,1,2,-2.0,93.0,-47.0,1.0,5099.0,0
292,26,6.0,2.0,3.0,0.0,1.0,0.0,1,7,5,806,3,6,2,3,-2.0,94.0,-40.0,1.0,4992.0,1
293,40,7.0,1.0,3.0,0.0,1.0,0.0,1,8,4,77,6,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
294,56,1.0,1.0,6.0,0.0,1.0,0.0,1,7,2,335,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
295,40,7.0,1.0,3.0,0.0,1.0,0.0,1,5,2,459,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
296,29,3.0,2.0,3.0,0.0,1.0,1.0,2,5,3,266,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
297,28,1.0,2.0,1.0,0.0,1.0,0.0,1,5,4,225,1,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
298,48,6.0,2.0,3.2141296431172615,0.0,0.0,0.0,2,5,4,257,7,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
299,28,11.0,2.0,3.0,0.0,1.0,0.0,1,5,1,434,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
300,33,6.0,1.0,4.0,0.0,0.0,0.0,2,5,4,191,4,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
301,56,4.0,1.0,3.0,0.0,1.0,1.0,2,6,4,82,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
302,57,9.0,1.0,1.0,0.0,0.0,0.0,1,8,2,388,4,999,0,1,1.0,93.0,-36.0,5.0,5228.0,1
303,24,3.0,2.0,2.0,0.0,1.0,0.0,2,7,4,15,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
304,39,5.0,1.0,3.0,0.0,0.0,0.0,2,5,3,17,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
305,40,1.0,1.0,3.2141296431172615,0.0,1.0,1.0,2,5,1,155,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
306,54,1.0,3.0,3.2141296431172615,0.0,1.0,0.0,2,6,4,339,3,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
307,25,3.0,2.0,3.0,0.0,0.0,0.0,2,6,3,188,2,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
308,36,1.0,1.0,1.0,0.0,0.0,0.0,1,5,3,951,3,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,1
309,48,3.0,1.0,3.0,0.0,1.0,0.0,1,11,3,288,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
310,32,3.0,2.0,3.0,0.0,1.0,0.0,1,8,4,206,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
311,48,3.0,1.0,3.0,0.0,1.0,1.0,1,7,5,154,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
312,30,6.0,1.0,3.0,0.0,1.0,0.0,2,5,3,72,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
313,41,3.0,3.0,2.0,0.0,0.0,0.0,2,5,2,293,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
314,54,9.0,3.0,6.0,0.0,1.0,0.0,1,7,2,141,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
315,29,3.0,2.0,3.0,0.0,1.0,0.0,1,3,1,215,1,999,0,1,-2.0,93.0,-35.0,1.0,5009.0,1
316,28,1.0,2.0,2.0,0.0,1.0,0.0,2,6,1,102,2,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
317,30,3.0,1.0,3.0,0.0,0.0,0.0,2,5,2,178,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
318,54,3.0,1.0,3.0,0.0,1.0,0.0,2,5,4,461,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
319,33,4.0,1.0,1.0,0.0,0.0,0.0,2,5,2,82,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
320,38,1.0,1.0,1.0,0.0,0.0,0.0,1,5,3,204,1,11,1,3,-2.0,93.0,-46.0,1.0,5099.0,0
321,46,10.0,3.0,5.0,0.0,1.0,0.0,2,6,2,143,8,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
322,38,3.0,3.0,3.0,0.0,0.0,0.0,2,6,5,50,3,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
323,38,2.0,1.0,2.0,0.0,0.0,0.0,1,7,4,81,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
324,33,1.0,1.0,2.0,0.0,1.0,0.0,2,5,3,233,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
325,25,3.0,1.0,3.0,0.0,0.0,0.0,2,5,5,56,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
326,29,3.0,2.0,3.0,0.0,1.0,0.0,1,5,5,104,10,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
327,60,6.0,1.0,4.0,0.0,0.0,0.0,2,7,2,55,15,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
328,57,2.0,1.0,2.0,0.0,1.0,0.0,1,5,1,126,2,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
329,36,3.0,2.0,3.0,0.0,0.0,0.0,1,8,3,142,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
330,54,3.0,1.0,3.0,0.0,0.0,0.0,1,7,4,9,5,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
331,25,5.0,2.0,3.0,0.0,0.0,0.0,2,5,2,247,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
332,41,4.0,1.0,3.0,0.0,0.0,0.0,2,5,3,130,4,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
333,54,7.0,1.0,3.0,0.0,1.0,0.0,1,4,2,336,1,999,0,1,-2.0,93.0,-47.0,1.0,5099.0,0
334,39,1.0,3.0,5.0,0.0,0.0,0.0,1,5,3,101,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
335,55,4.0,3.0,3.0,0.0,0.0,0.0,1,5,5,56,1,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
336,40,3.0,1.0,2.0,0.0,0.0,0.0,2,5,1,160,3,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
337,43,11.0,1.0,3.0,0.0,1.0,0.0,2,5,2,424,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
338,81,9.0,1.0,6.0,0.0,0.0,0.0,1,5,1,617,2,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,1
339,43,6.0,3.0,4.0,0.0,1.0,0.0,1,5,1,143,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
340,34,3.0,1.0,2.0,0.0,1.0,0.0,1,6,3,238,1,6,2,3,-2.0,94.0,-40.0,1.0,4992.0,1
341,42,6.0,1.0,2.0,0.0,1.0,0.0,1,8,2,188,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
342,30,2.0,1.0,5.0,0.0,0.0,0.0,1,11,2,154,2,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
343,24,2.0,2.0,1.0,0.0,0.0,1.0,2,6,1,222,2,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
344,51,4.235494051954358,1.0,3.2141296431172615,0.0,1.0,0.0,1,8,5,10,5,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
345,42,1.0,1.0,1.0,0.0,0.0,0.0,1,5,2,632,5,10,1,3,-2.0,93.0,-46.0,1.0,5099.0,0
346,51,5.0,1.0,6.0,0.0,0.0,1.0,2,5,3,91,7,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
347,38,1.0,1.0,2.0,0.0,0.0,0.0,1,7,1,90,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
348,45,1.0,1.0,6.0,0.0,1.0,1.0,1,8,1,187,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
349,51,3.0,3.0,3.0,0.0,0.0,0.0,2,8,5,86,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
350,44,3.0,1.0,3.0,0.0,0.0,0.0,2,5,5,165,6,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
351,52,6.0,1.0,1.0,0.0,1.0,0.0,1,11,5,102,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
352,49,3.0,1.0,3.0,0.0,1.0,0.0,2,5,1,212,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
353,49,6.0,1.0,4.0,0.0,1.0,0.0,2,5,2,57,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
354,52,4.235494051954358,1.0,5.0,0.0,0.0,0.0,2,5,5,54,4,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
355,32,4.0,1.0,3.0,0.0,0.0,0.0,1,11,4,73,4,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
356,27,2.0,1.0,2.0,0.0,0.0,0.0,1,7,4,184,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
357,44,3.0,3.0,2.0,0.0,1.0,0.0,1,5,2,173,8,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
358,33,3.0,2.0,3.0,0.0,0.0,0.0,1,5,3,6,7,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
359,30,2.0,1.0,1.0,0.0,0.0,0.0,1,7,2,70,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
360,32,3.0,2.0,3.0,0.0,1.0,0.0,1,7,4,96,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
361,36,1.0,1.0,4.0,0.0,1.0,1.0,2,6,2,102,3,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
362,49,11.0,1.0,2.0,0.0,1.0,0.0,1,7,3,98,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
363,48,2.0,2.0,6.0,0.0,1.0,1.0,1,5,4,106,2,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
364,48,6.0,1.0,4.0,0.0,1.0,0.0,1,8,5,336,8,999,0,1,1.0,93.0,-36.0,5.0,5228.0,1
365,42,1.0,1.0,6.0,0.0,0.0,0.0,2,5,3,456,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
366,28,3.0,1.0,2.0,0.0,1.0,0.0,1,5,3,293,3,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
367,52,7.0,1.0,3.0,0.0,1.0,1.0,1,8,4,118,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
368,23,7.0,2.0,3.0,0.0,1.0,0.0,1,7,2,314,2,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
369,36,1.0,1.0,5.0,0.0,1.0,0.0,2,5,3,167,1,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
370,43,3.0,3.0,3.0,0.0,0.0,0.0,1,8,2,111,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
371,31,2.0,3.0,2.0,0.0,1.0,0.0,1,5,4,236,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
372,49,11.0,1.0,6.0,0.0,1.0,0.0,1,8,3,155,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
373,36,1.0,1.0,1.0,0.0,1.0,0.0,1,7,1,80,3,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
374,47,7.0,3.0,6.0,0.0,0.0,0.0,2,5,5,241,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
375,31,6.0,2.0,4.0,0.0,1.0,0.0,1,8,1,202,7,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
376,46,4.0,1.0,4.0,0.0,0.0,0.0,2,6,1,88,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
377,54,1.0,1.0,1.0,0.0,1.0,0.0,1,8,2,439,3,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
378,35,3.0,1.0,3.0,0.0,0.0,0.0,1,5,4,322,3,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
379,37,3.0,3.0,2.0,0.0,0.0,0.0,2,5,4,51,10,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
380,44,1.0,1.0,1.0,0.0,1.0,0.0,2,6,1,147,1,999,0,1,1.0,94.0,-42.0,5.0,5228.0,0
381,30,11.0,1.0,2.0,0.0,0.0,0.0,1,5,1,417,1,3,1,3,-2.0,93.0,-46.0,1.0,5099.0,1
382,33,3.0,2.0,2.0,0.0,1.0,0.0,1,7,2,498,5,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
383,57,2.0,3.0,3.2141296431172615,0.0,0.0,0.0,1,5,5,405,3,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
384,39,3.0,2.0,3.2141296431172615,0.0,0.0,1.0,2,5,5,219,4,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
385,43,11.0,1.0,6.0,0.0,0.0,0.0,1,5,3,117,2,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
386,32,2.0,1.0,2.0,0.0,1.0,0.0,2,5,1,72,2,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
387,29,6.0,2.0,3.0,0.0,0.0,0.0,1,5,1,68,2,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
388,35,3.0,3.0,2.0,0.0,1.0,1.0,2,5,1,82,2,999,1,2,-2.0,93.0,-46.0,1.0,5099.0,0
389,47,3.0,1.0,2.0,0.0,0.0,0.0,1,5,3,99,2,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
390,37,7.0,1.0,3.0,0.0,1.0,0.0,1,11,4,252,1,999,0,1,-0.0,93.0,-42.0,4.0,5196.0,0
391,35,6.0,2.0,3.0,0.0,0.0,0.0,1,4,1,712,1,999,0,1,-2.0,93.0,-47.0,1.0,5099.0,0
392,37,5.0,1.0,1.0,0.0,1.0,1.0,1,7,4,171,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
393,36,6.0,1.0,2.0,0.0,1.0,0.0,1,8,3,112,2,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
394,50,3.0,1.0,1.0,0.0,0.0,0.0,1,8,4,84,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
395,30,3.0,2.0,3.0,0.0,0.0,0.0,1,8,1,135,1,999,0,1,1.0,93.0,-36.0,5.0,5228.0,0
396,33,1.0,1.0,1.0,0.0,1.0,0.0,1,7,2,132,1,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
397,37,3.0,2.0,2.0,0.0,0.0,1.0,1,7,2,223,6,999,0,1,1.0,94.0,-43.0,5.0,5228.0,0
398,45,5.0,3.0,3.0,0.0,0.0,1.0,1,5,5,133,1,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
399,30,3.0,2.0,3.0,0.0,0.0,0.0,1,11,5,258,2,999,1,2,-0.0,93.0,-42.0,4.0,5196.0,0
400,51,7.0,3.0,3.0,0.0,0.0,0.0,1,5,3,345,2,999,0,1,-2.0,93.0,-46.0,1.0,5099.0,0
401,49,5.0,2.0,1.0,0.0,0.0,0.0,2,5,1,58,10,999,0,1,1.0,94.0,-36.0,5.0,5191.0,0
